index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
532,-0.4054234312350804,0.6543284330504445,-0.7845914982392581,0.04192431968593916,-0.3810234699626662,0.29629226059772523,-0.2644665627630726,0.12016694699507006,-0.09861024637388814,-0.6391558270796525,-0.601553546496486,-0.2981715820775037,0.42527745365988795,0.05994206069717391,0.21359507657665333,-0.3470867095845856,-0.3355728034531955,0.29313126650641863,0.08966994086054263,0.40694892022112394,0.4786383152079877,0.7801184299768907,0.054650055377877475,0.6858465351127994,-0.46951574749662617,-0.2388973067132663,0.2286810413717774,-0.4611744242056852,-0.24125696524680978,0.3428045236942426,0.4421302879095805,-0.08623151024864285,-0.2265521788673559,-0.43737718487359134,0.9503354234690701,-0.2994515404188248,0.03922754752698138,0.2069373686277425,-0.2485262666209925,0.4505444644675262,0.1294297126227123,0.008700955702457836,0.11950655716926714,-0.3637264248829638,-0.504158503004594,0.194595801773726,1.5338585649179441,-0.10272611946718825,0.5991361941960607,-0.2922772631452735,0.2860077867525762,0.08329605037641462,0.10987420673147273,0.024167719741781734,0.09830209794948487,0.5078619629978677,-0.05698400294007068,0.11696918061638227,0.21684869083735347,0.506152148151457
3094,-0.14844633816671657,-0.2239263665220092,-0.676014337737317,-0.09442803504733634,-0.5575336216178133,0.28200890876761375,0.4292671660422945,-0.16737442421564283,0.06102302410691164,0.6928408214661802,-0.006173859027635921,-0.37254192901471245,0.4910853103841599,0.3444698214744694,0.05081270746454375,-0.5322297871814687,-0.6191223193590976,0.45885077447053346,0.8334698610301181,-0.6456983809945551,-0.05938446501762849,0.01959133517572469,-0.424854692155429,-0.35790930333565435,0.8706151945864989,-1.335972794116323,-0.20260074782098492,-1.0420434804430825,-0.5993670164488069,-0.0025928484796955077,-0.5837454131293175,0.7867737863118021,-0.6956967216637244,0.4947124432616972,-0.727300650283414,0.08768088115303693,0.26905996324139797,0.504354483646733,-0.23011859391906203,-0.6232756254519011,-0.8864767092022324,0.3720417315073914,0.6546234215847623,0.20627825027107297,0.20211991799938112,0.425789457414766,0.5687446291406317,0.23313639214224238,-0.6914557850683893,0.2151350782364761,0.6828668107184636,0.1331295863412281,-0.464588068766653,-0.3384185292236454,0.5188719945377389,0.7052399687617712,0.2095670204253102,0.7721830465217399,0.13762777099302348,0.6900195569702612
1047,-0.09046863752547853,-0.44994470236712836,0.03339215414812807,-0.2589072052192865,-0.07928655042347903,-0.04343178801602043,-0.12667807308426865,0.17505781412759203,-0.18419003868000072,-0.14734853437890258,0.23716283951880454,0.13015138761529219,0.1491145388156868,0.1253109346228035,0.20096451738611606,0.1817480723145042,-0.20191969895338052,0.42828694710753734,0.11646271692677543,-0.1433715883334959,-0.18125045689056335,0.20323754828613866,-0.212086839597372,-0.008588923382448427,0.21819088942045867,0.0390737489662243,-0.017441469130781248,-0.26593516074248663,-0.12023853947625532,0.25480242665267844,0.042080064947855295,-0.1575544974332892,-0.11322024990685382,0.10347024142365545,0.005878297637467358,-0.11802266865010132,-0.22613870002490205,0.22561658036447438,0.2110646154972621,-0.004613703381369117,-0.2969557412493006,0.04607715677897707,0.11354591758177866,-0.12506609788357737,0.12561971540751957,0.0863787821462044,-0.041752115756081794,-0.539994622570589,0.021268794020872773,-0.2370748540063107,0.27051348980423795,-0.08830611107850711,0.041325751943446565,-0.15319141698213207,0.2781129449131234,-0.08472693247078761,0.14458010955242828,0.037198498691755316,-0.04273211578439894,0.28963912025063776
3096,0.010995074725139675,-0.009419151898952588,0.030124927709566967,-0.10720716371891843,0.11185709740590295,0.028592308795731994,0.05182798745363039,0.17834293762061418,0.037340060562464764,0.07232819599619977,-0.07474886632004632,0.061320303245865244,-0.06931978594290016,-0.04692250867077988,0.004916169009787844,0.057554744729312886,-0.07003896637039987,0.025521920218055133,0.13275851800416316,-0.03462371655755983,-0.07551656242506097,-0.016684289504574682,-0.07784876476065011,0.1053393206532946,-0.021667659711204688,-0.08230874653339057,-0.18231677343309471,0.029511928739161246,0.08812365486507337,0.06134889347951307,0.060774292072897605,0.018729902249968428,-0.12611763979540397,-0.018009303280967726,-0.007725654402980327,-0.07946201437835898,-0.15724491004002922,0.022531562716442313,0.02338105292343053,-0.023968501779760103,-0.042452308757325426,-0.16370758970681182,0.13521856439094962,0.08478809512290923,-0.07482622311477054,-0.13337149843567284,0.126327580523427,-0.052992341446297504,0.03999848086889357,0.03991427020432011,0.1428416076238084,0.04816352432647766,-0.0886912917968126,-0.05875629593878366,-0.04507017731148993,-0.19551937104908743,-0.12059345015994957,-0.012783510376718196,0.011239538630716391,0.0734448922610408
4121,0.09730162922654313,-0.08378179540355926,0.08405659606003144,-0.008081636772089066,0.09135170615338502,0.048274482251038746,-0.09420837737511134,0.1635712536576307,0.10086393017873165,0.040345452669661684,0.05646765051791977,-0.05332365652076551,0.0024639919102200816,-0.019409368507788335,0.1537025081359469,-0.10593873067596184,-0.07986087189063966,0.13935088079290103,0.17625069739623314,-0.10577669714421988,-0.09859939733356146,0.05551062524475134,0.00024201990996989487,0.09000139354921337,-0.008460915422406148,-0.10407030806001548,-0.11152432679453393,0.0653377821832557,0.24243713022598265,0.048243939038751495,-0.0014675034699105033,-0.10073635537848749,-0.09334947434457538,0.08846239663389321,-0.09699070015680793,-0.16548596282309777,-0.12129865297070484,0.2813602732336516,0.009706973159681503,-0.03568898865764311,-0.03791813218631168,0.006335824648281249,0.06025634184730019,0.11002534673306807,-0.10414668693849807,-0.03683145463596484,0.07500343371571425,-0.015436272471715617,0.07300751205208474,-0.13945954987783937,0.06987694632732812,0.11479446789319578,0.022666308780868564,0.2616660731081734,-0.18109954245165383,-0.14280241902504368,-0.11610780464325546,0.13444453634856485,-0.03177885857554118,0.10418774518853337
3607,0.052325960912768435,-0.045836101176517256,-0.017801702093245733,-0.05109352066291504,0.00893951589020864,-0.04337001046768675,-0.011695058514354078,0.08410537314493569,-0.019757624305846003,0.10074538275112889,0.01899005259622019,0.00440327708519388,0.050813114111961516,-0.015993299577485468,0.0536808471731959,0.05007947979490144,-0.08274042513826778,0.09648198782750658,0.07753564001517858,-0.020984537207953992,-0.12842945459209532,0.048257085348690484,-0.0420794161130471,0.03693390140834405,0.06606465511012732,-0.06398694350727042,0.01391617522660111,-0.10691600580146195,0.102576227687485,0.10194900048954705,0.05177535866445604,-0.03870247327517532,-0.049905985895822784,0.003101829630999597,-0.05256799977488058,-0.02329456232616268,-0.055338246616935614,0.17269344176332047,-0.0003017034574881072,0.039672965768770614,-0.0015133625362588844,-0.06044556164453838,0.04011515198746653,0.05389978090735428,-0.07128441908422706,-0.03307648775637135,0.0029026424478552837,0.04590858083101237,0.04741311214096245,-0.05574818467031897,0.08521739702515509,0.011814379809099971,-0.006589754197149373,0.13237056653093524,-0.039368459096389294,-0.019945864647333604,0.020278187544198724,0.11089839234463847,-0.02052578370552881,0.03762816403695327
25,0.20201831526097427,-0.020505444224780962,-0.3032346470527894,-0.18770589375786906,-0.07386116311697562,0.12689696387677032,0.11823666795434905,0.06621962933785663,0.07147579310964704,-0.19735786821532156,-0.11297475686026787,-0.04335357298646856,-0.006558148759993071,0.12173929927209308,-0.2018924857538143,-0.04875326038050304,0.06700997610988169,-0.06188593212756241,0.09244680433599846,-0.0007601257684238692,-0.0407104981397462,-0.06577229656381227,-0.030853417532871814,-0.0244735426557641,-0.14509855948833913,-0.13761246714313,-0.07542384589767323,-0.27857663262486504,0.09028695796325475,0.2989422638201018,0.12391622125951186,-0.037773741183800544,-0.042350014935504623,0.05568211521849364,-0.040233712217894964,0.13212430012579715,-0.391037771488057,0.2050912984131658,0.017509762534631785,0.26720090461284407,0.14432475969554615,0.25296973357309677,-0.10323640357034024,0.3433069782774621,-0.03303197182364567,-0.03476625703225414,0.11316866699983676,0.007466188989128484,0.07306485619420632,0.18704624494411132,0.09430860204096315,0.007627609459927667,-0.15209465876074998,0.14210626283550948,-0.18204572637027505,-0.029254824475056902,-0.3997966493537987,0.20985470031460535,-0.08477655222635642,-0.015068320793395889
3099,0.012219913322917888,-0.058355392000261394,0.07365108818895601,-0.08176648172011625,0.012401259410226599,-0.10162255232665576,-0.023246542090645143,0.1777856696534285,0.051513970003299915,0.006454028386200339,-0.09220964391986955,-0.100730178649601,0.06716165832024532,-0.06946554197835023,-0.01290786415729279,0.045252494352504516,-0.06005464853914152,0.015251542712847498,0.10786565583979849,-0.01178962354998273,-0.19096881587535117,0.058651099953139156,-0.0017503182102935385,0.09427296303996983,-0.07725347516221293,-0.2183479927751831,0.006597904707801735,-0.05513440350588785,0.09466788504918501,0.11345680663404215,-0.01058206178318226,-0.09712877643278087,-0.09245942515556546,0.02361816130306239,-0.0834327218147322,-0.056226984034337554,-0.16530244045241765,0.16345183617789746,0.008448544865043784,0.08059357865608392,-0.06018611298864652,-0.011131377696134474,0.13067554902543976,0.10064173721001236,-0.08413877249270191,0.042121386833767246,0.07520761127953887,0.045958525741896135,-0.00823940247877903,-0.05147845207471788,0.1382619886004142,0.040078919575367744,-0.11571166696050547,0.13884754511570135,0.035263737173747256,-0.058647614635463176,0.06771058831402291,0.00044991452384328666,-0.02713122252673559,0.023393488451117862
5660,0.0480874671098453,0.03109417309217548,-1.0743951261713145,-0.24492455081501746,-0.23264510022269178,0.21780922923129747,0.4001738972806577,-0.31070658332468026,-0.2392657752609882,-1.1141186466040047,-0.3322631709251955,0.08566086175988599,-0.015186099085435723,0.6123735039670272,0.6153583564839852,-0.6421611816003747,0.625995769453441,0.6724101803417557,-0.21564677925053227,0.9631758671244202,0.3088263433636756,-0.6129724951944469,0.8303057624450259,0.4829714381810577,-0.37845155326953234,0.34657111904168314,-0.09235239813703852,-0.346868029814944,0.3711171520161877,0.16596335340761986,0.5757617092271733,-0.37582495566920965,0.07376103494001698,-0.12819584690630806,-0.5853503805590027,0.16111535147375405,-0.17259346992745114,1.2453231501223623,0.024190350157097508,0.430618603638135,-0.15567853357516964,-0.5023614703910126,-0.21291692961990263,0.30022604317489004,-0.4964809583183027,-0.511106672615321,0.6212720961332464,0.7647443219163562,-0.37333066453250174,0.631381719872639,0.11002049911073888,0.343621159943064,0.9548400905873601,-0.7842667260142929,-0.6504639435911691,-0.376938925724346,0.10330572992038492,0.4139813301776363,0.7775360498130486,-0.487122564839381
5141,0.3222664744258688,0.2030666399334931,-0.08293354358981868,-0.4519213827551689,0.13199889116189487,-0.19513725588432404,-0.41061039589599696,0.13837691788438666,0.1298670116943264,-0.4166416926401857,-0.2291992146328624,0.3152264054794427,0.6846808302589542,-0.46548217860773866,-0.052333703981916786,1.0067455014496587,-0.6258856023750463,-0.14953155558243197,-0.42701796821089816,-0.2192979338637837,-0.06657119662704765,-0.29215445386496885,-0.4302888243207984,0.12776437120094758,-0.23234307546805633,0.44434882416514065,0.29340604231445777,-0.05861296784754091,0.663414913034527,0.42406356050907235,-0.302301492120042,-0.39087665749316625,-0.23075913565901646,0.3477002736722579,0.07196225003175179,-0.7211215501078244,-0.2912740080189577,-0.21015440461935475,-0.6574391428327988,-0.2215070709342192,0.26377161156805007,0.5806567722085768,0.27561787639853713,0.44732888467997917,-0.5231342338956351,-0.043804329504320866,-0.5635799888251196,-0.2410824287136675,0.29026682099825013,-0.272796638688033,0.3814939416387383,-0.1899163788723804,0.18220201479857825,-0.08867346387637928,0.49039152226050065,-0.32960102486510573,0.14836781974079993,0.04138042908770189,0.23035435745636423,-0.044766265738025356
3105,0.02372065328482124,-0.1061690802347514,0.12563227768340943,-0.040071165614571344,0.3027025235630862,0.05568860871637295,-0.16214943340880145,0.12606939759656471,-0.07835655831092997,0.2770338388454361,0.09807620989483666,-0.10934996760202771,0.11302522221544774,0.029536567694074384,0.08691774053980857,0.05708242988441954,-0.14859607515244794,0.13118940232230394,0.21085289500505536,-0.10451778579315125,-0.17134064451678946,-0.002267390775858967,-0.05799291686628901,0.059195462574070205,0.019469596527848063,-0.14937665524668944,-0.07494321769769526,-0.06182754989894642,0.044148817901921274,0.021942738610919697,0.05341972044813344,-0.1621123775403657,-0.11204034516220093,0.11551585925516021,0.0041489741166577734,-0.0710077549529779,-0.08677728388774064,0.20021958147245109,-0.05278751917781704,-0.05481814991491654,0.07648986727814513,0.025637593941852926,0.15075991543071504,-0.09954686518729253,-0.09853159758632575,-0.03470199815001243,0.004183768300123047,-0.033169776922071334,0.17926822617671379,0.023960938366607926,0.2760696053845607,0.2316807849802931,-0.08964224621227862,0.2764250114968242,0.03618792878126756,-0.11586169021248709,-0.022917815175994442,0.0537789321853327,-0.08006992954239175,0.0440785213123739
547,0.21884838910552093,0.0017303458032861935,-0.0761985832839927,0.16389646163468313,-0.056918805225708274,0.5035471619207466,-0.13542818859377734,0.5072698440383709,-0.24714208162641838,0.27437222184674354,0.20735756034491915,0.1611367022525213,-0.048937770134615484,-0.021412280847784026,0.11920413549989071,-0.12601434522962665,-0.3189064134569202,-0.003545963632722569,-0.16717480539887783,0.022606891560698075,-0.1455771771841092,0.03561217895223262,-0.17430438675248136,0.1041828940143045,-0.16818991940132486,0.18794817549689335,-0.17133985628668674,-0.19246088231202746,-0.04859602001700212,-0.39053185505418986,0.32584136550323395,-0.09437377430465199,-0.027285937736222354,-0.17917340629581932,-0.05133707143533743,-0.05497484850496447,-0.10136166481708753,-0.06136091391716773,-0.19623571126791112,0.18833974955624203,-0.05968476852559462,-0.22352548025102228,0.18492200470294767,-0.38117575857909136,0.08434016669812076,-0.3305132035605126,0.28046534618668795,-0.3345995033303776,0.17104084241305872,-0.040298473500938285,-0.16133176050941525,0.13254278488250731,0.03192282862509347,-0.047797629173271954,-0.3165498571477189,-0.24773617970881087,-0.09945791832564459,-0.212378589436422,-0.4778971702339819,-0.004928284887526181
2599,0.03600989267335755,0.036324045909661457,0.010212642804134083,-0.10158704860593182,0.02844749346581062,0.0848179309165218,-0.0453227022114965,0.14617780613620057,-0.03282882199993055,0.06604891809350494,-0.05907514810936155,0.020068131185966794,0.047445270042889995,-0.06565050759651353,0.11389924912780189,0.03538306176757919,-0.09055458421499847,-0.009741134315510913,0.10909268285049596,0.01823395408671355,-0.0317435547739973,0.09060822185085637,-0.019176802489677132,0.0405677368448907,-0.03979191573910023,-0.07134342119755066,-0.06101262551123781,-0.050390084355274076,0.08391364453035456,0.03409865627288967,0.02538577544262567,-0.09596644524218534,-0.024210685242480157,-0.00133812052326204,-0.10342220839658252,-0.04322006778748944,-0.12225349121319824,0.07938573698912464,0.020921915247473746,-0.019010032208959228,-0.023674065109649412,-0.11359011606528996,0.0946897530480463,0.08201114362165063,-0.09426703875673242,-0.012198433179835426,0.017299600778674835,-0.04038344374309135,0.07404302215577574,-0.0766462979940597,0.029281484995956408,0.06702924743080914,-0.05299143457127989,0.1405279356527222,-0.018236609757168894,-0.043374730975965045,-0.030280352123661727,0.014660491501760126,-0.0027679689478210265,0.08637997950984783
2088,0.006280814884342034,-0.059791658647745195,-0.00844139991996706,-0.07557088822040711,0.02441448576172283,0.01609909877293621,-0.00491621398994108,0.04281175542565896,-0.009540816656722604,0.030886865026843645,-0.009912916706254563,-0.029008531736824026,0.0030083118156203565,0.021461477362678998,0.06206301340910913,0.021647392626686517,-0.07028795729755301,0.017559027498047313,0.04029085748643742,0.013427432842728444,-0.038788597759920725,-0.00618805790141904,0.038097335104260596,0.003253127028175287,0.039549217059944984,-0.10328648836250226,-0.047905271804553416,-0.06843769989950965,0.04711262764246453,-0.00825816709673972,-0.004306516097912257,-0.08876098197783279,-0.060996756123089996,0.009166055306284636,-0.05337587942326985,0.036573889185004316,-0.060124373380055746,-0.0006082491738275324,-0.015808615039313707,0.03935082961192347,0.036127180850199794,-0.036808707753362105,0.04650349390902241,0.039859962045030915,-0.07866197422781296,-0.005599623595271365,0.048186975041556876,-0.019951782501764385,0.01040398774613864,-0.07331936014287285,0.08147123299991982,0.031956523186180114,-0.019471347155537957,0.054628072670458896,-0.07684132834308115,-0.049471432104337354,-0.012419280792764224,0.010341401473471797,-0.022994013369169466,0.06752695573491305
